Year,Agency,Country,Item Description,Status,Status Date,Qty Requested,Qty Allocated,Qty Accepted,Qty Rejected,Total Delivered Qty,Acquisition Value,Current Value
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, DROP SIDE, 5T",EDA Delivered,9/30/2013,19,19,0,0,14,1341647,268329.4
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, UTILITY, HMMWV, 1 1/4 TON TOW",EDA Delivered,5/8/2012,2,2,2,0,1,94138,18827.6
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, UTILITY, HMMWV, 1 1/4 TON TOW",Service Authorized to Supply EDA,10/31/2011,1,1,0,0,0,47069,4706.9
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK UTILITY, HMMWV, 1 1/4 T",EDA Delivered,5/8/2012,3,3,3,0,3,104205,41682
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK UTILITY, HMMWV, 1 1/4 T",EDA Delivered,5/8/2012,1,1,1,0,1,34735,10420.5
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK UTILITY, HMMWV, 1 1/4 T",EDA Delivered,5/8/2012,45,45,45,0,45,1563075,312615
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK UTILITY, HMMWV, 1 1/4 T",EDA Delivered,5/14/2014,1,1,1,0,1,34735,3473.5
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK UTILITY, HMMWV",Service Authorized to Supply EDA,10/31/2011,2,2,0,0,0,68922,13784.4
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, TRACTOR",EDA Delivered,5/8/2012,1,1,1,0,1,57454,22981.6
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, TRACTOR",EDA Accepted/LOA Implemented,3/30/2012,1,1,1,0,0,57454,17236.2
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, UTILITY, HMMWV, 1 1/4T ARMORED",EDA Delivered,5/8/2012,3,3,3,0,3,115488,46195.2
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, UTILITY, HMMWV, 1 1/4T ARMORED",EDA Delivered,5/8/2012,1,1,1,0,1,38496,11548.8
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, UTILITY, HMMWV, 1 1/4T ARMORED",EDA Delivered,5/8/2012,2,2,2,0,1,76992,15398.4
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK UTILITY, HMMWV",EDA Delivered,5/8/2012,3,3,3,0,1,121323,24264.6
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK UTILITY, 4X4 S250 W/O WINCH",EDA Delivered,9/30/2013,2,2,2,0,2,73864,14772.8
2011,Defense Logistics Agency (DLA),Morocco,TRAILER DROPSIDE CARRIER,Service Authorized to Supply EDA,10/31/2011,1,1,0,0,0,101373,30411.9
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, DPSD, 5T",Service Authorized to Supply EDA,10/31/2011,2,2,0,0,0,148900,59560
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, DPSD, 5T",Service Authorized to Supply EDA,10/31/2011,1,1,0,0,0,74450,22335
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, 5T XLWB",EDA Delivered,5/8/2012,1,1,1,0,1,85304,25591.2
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, 5T, D/S",EDA Delivered,5/8/2012,3,3,3,0,2,201417,60425.1
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, 5T, D/S",EDA Delivered,4/30/2014,2,2,2,0,2,134278,26855.6
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, 5T, D/S",EDA Delivered,4/30/2014,10,10,0,0,10,671390,67139
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, TRACTOR, LIGHT EQUIP",Service Authorized to Supply EDA,10/31/2011,1,1,0,0,0,138870,41661
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK UTILITY, HMMWV, HEAVY",Service Authorized to Supply EDA,10/31/2011,1,1,0,0,0,35209,7041.8
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK UTILITY, HMMWV, M998A1",Service Authorized to Supply EDA,10/31/2011,4,4,0,0,0,144304,28860.8
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, UTILITY, HMMWV, HEAVY VAN",Service Authorized to Supply EDA,10/31/2011,4,4,0,0,0,246660,49332
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, 2.5T ESP",EDA Delivered,5/8/2012,7,7,7,0,7,395500,118650
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, 2.5T ESP",EDA Delivered,5/8/2012,6,6,6,0,6,339000,67800
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, 2.5T, ESP",EDA Delivered,5/8/2012,3,3,3,0,3,169500,33900
2011,Army,Morocco,"CARTRIDGE, 5.56 TRACER",EDA Delivered,5/29/2013,21425825,21425825,21425580,0,21425580,5142198,1542659.4
2011,Army,Morocco,CTG 30 CAL BALL,EDA Delivered,6/28/2013,10231000,10231000,0,0,8025027,2046200,613860
2011,Army,Morocco,CTG 30 CAL BALL,EDA Accepted/LOA Implemented,3/29/2012,19254,19254,0,0,0,3658.26,1097.48
2011,Army,Morocco,CTG 50 CAL BLANK,EDA Delivered,6/3/2013,136882,136882,0,0,40573,97186.22,29155.87
2011,Army,Morocco,CTG 20MM HEI,EDA Delivered,5/29/2013,12300,12300,12300,0,12300,22632,6789.6
2011,Army,Morocco,"DUMMY CTG, 20MM",EDA Delivered,12/13/2012,2800,2800,2800,0,2800,13440,4032
2011,Army,Morocco,CTG 105MM AP-DS-T,EDA Delivered,12/1/2012,3622,3622,0,0,1264,735266,220579.8
2011,Army,Morocco,"DUMMY CTG, 105MM",EDA Delivered,2/2/2013,100000,100000,0,0,99990,20900000,6270000
2011,Army,Morocco,"FUZE, MECHANICAL TIME 565",EDA Accepted/LOA Implemented,3/29/2012,751608,751608,0,0,0,15528221.28,4658466.38
2011,Army,Morocco,"M1064 CARRIER, 120MM MORTAR VEHICLE",EDA Delivered,3/18/2013,211,211,91,120,91,42200000,4220000
2011,Army,Morocco,"VEHICLE, IMPROVED TOW",Service Authorized to Supply EDA,12/2/2011,1,1,0,0,0,369906,36990
2011,Army,Morocco,"CARRIER, COMMAND POST",EDA Delivered,3/18/2013,144,144,0,0,55,46537632,4653648
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, 2.5T ESP",Service Authorized to Supply EDA,12/13/2011,4,4,0,0,0,226000,67800
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, 2.5T ESP",EDA Delivered,8/17/2012,10,10,10,0,10,565000,113000
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, 2.5T, ESP",Service Authorized to Supply EDA,12/13/2011,1,1,0,0,0,56500,11300
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, 2.5T, ESP",EDA Delivered,8/17/2012,3,3,3,0,2,169500,33900
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, 5T, WOW",Service Authorized to Supply EDA,12/13/2011,1,1,0,0,0,53248,15974.4
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, 2.5T ESP",EDA Delivered,3/29/2011,2,2,2,0,2,113000,45200
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, 2.5T ESP",EDA Delivered,3/29/2011,17,17,17,0,17,960500,288150
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, 2.5T ESP",EDA Delivered,3/29/2011,8,8,8,0,8,452000,90400
2011,Defense Logistics Agency (DLA),Morocco,TRUCK CARGO 2.5T ESP,EDA Delivered,3/29/2011,1,1,1,0,1,56500,5650
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, 2.5T, ESP, WW",EDA Delivered,3/29/2011,1,1,1,0,1,62144,18643.2
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, 2.5T, ESP, WW",EDA Delivered,3/29/2011,1,1,1,0,1,62144,6214.4
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, 2.5T, ESP",EDA Delivered,3/29/2011,4,4,4,0,4,226000,67800
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, 2.5T, ESP",EDA Delivered,3/29/2011,9,9,9,0,9,508500,101700
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, TANK, FUEL TRUCK, 2.5T",EDA Delivered,3/29/2011,2,2,2,0,2,196324,39264.8
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, TANK, WATER, 2.5T",EDA Delivered,3/29/2011,1,1,1,0,1,77595,23278.5
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, 5T",EDA Delivered,3/29/2011,1,1,1,0,1,72040,14408
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, WRECKER, 5T PIP",EDA Delivered,3/29/2011,1,1,1,0,1,125736,37720.8
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, 5T XLWB",EDA Delivered,3/29/2011,1,1,1,0,1,83430,16686
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, TRACTOR 5T",EDA Delivered,3/29/2011,1,1,1,0,1,70996,28398.4
2011,Defense Logistics Agency (DLA),Morocco,"TRAILER, CARGO 3/4 TON",EDA Delivered,3/29/2011,8,8,8,0,8,31152,12460.8
2011,Defense Logistics Agency (DLA),Morocco,"TRAILER, CARGO 3/4 TON",EDA Delivered,3/29/2011,58,58,58,0,58,225852,67755.6
2011,Army,Morocco,"CTG 22 CAL BALL, LONG RANGE",EDA Accepted/LOA Implemented,3/29/2012,556176,556176,0,0,0,11123.52,3337.06
2011,Army,Morocco,CTG 50 CAL BALL AND TRACER,EDA Delivered,4/10/2013,150210,150210,0,0,37259,211796.1,63538.83
2011,Army,Morocco,"CTG 50 CAL API, M8",EDA Delivered,6/3/2013,444044,444044,0,0,304535,1127871.76,338361.53
2011,Army,Morocco,M1A1 ABRAMS TANK,EDA Delivered,3/29/2018,200,200,200,0,172,478687800,47868800
2011,Defense Logistics Agency (DLA),Morocco,"TRAILER, CARGO 3/4 TON",EDA Delivered,3/29/2011,14,14,14,0,14,54516,10903.2
2011,Defense Logistics Agency (DLA),Morocco,TRAILER CARGO 1.5 TON,EDA Delivered,3/29/2011,6,6,6,0,6,51144,15343.2
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, 5T, WOW",Service Authorized to Supply EDA,10/31/2011,1,1,0,0,0,53248,15974.4
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, TRACTOR",Service Authorized to Supply EDA,10/31/2011,13,13,0,0,0,965744,193148.8
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, VAN 5T EXP",EDA Delivered,5/8/2012,2,2,2,0,2,270244,54048.8
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, DPSD, 5T",EDA Delivered,5/8/2012,2,2,2,0,2,150556,30111.2
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, DPSD, 5T",EDA Delivered,12/10/2014,1,1,1,0,1,85946,17189.2
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, 5T XLWB",EDA Delivered,9/30/2013,1,1,1,0,1,84150,25245
2011,Defense Logistics Agency (DLA),Morocco,"TRAILER, CARGO, 3/4 TON",EDA Delivered,3/29/2011,2,2,2,0,2,5148,1544.4
2011,Defense Logistics Agency (DLA),Morocco,"SEMI-TRAILER, VAN, RPTS 6T",EDA Delivered,3/29/2011,1,1,1,0,1,32952,9885.6
2011,Defense Logistics Agency (DLA),Morocco,SEMITRAILER STAKE 20.00 TONS,EDA Delivered,3/29/2011,2,2,2,0,2,33264,13305.6
2011,Defense Logistics Agency (DLA),Morocco,SEMITRAILER STAKE 34.00 TONS,EDA Delivered,3/29/2011,2,2,2,0,2,40000,16000
2011,Defense Logistics Agency (DLA),Morocco,SEMITRAILER FLAT BED 34.00 TONS,EDA Delivered,3/29/2011,1,1,1,0,1,20004,8001.6
2011,Defense Logistics Agency (DLA),Morocco,"SEMITRAILER, LOWBED 22.5T",EDA Delivered,3/29/2011,39,39,39,0,39,954837,190967.4
2011,Defense Logistics Agency (DLA),Morocco,SEMITRAILER LOW BED,EDA Delivered,3/29/2011,6,6,6,0,6,105294,21058.8
2011,Defense Logistics Agency (DLA),Morocco,SHOP EQUIP ORGNZL MAINT,EDA Delivered,3/29/2011,2,2,2,0,2,310822,62164.4
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, 2.5T ESP",EDA Delivered,3/26/2011,4,4,4,0,4,226000,67800
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, 2.5T ESP",EDA Delivered,3/26/2011,37,37,37,0,37,2090500,418100
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, 2.5T, ESP",EDA Delivered,3/26/2011,3,3,3,0,3,169500,50850
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, 2.5T, ESP",EDA Delivered,3/26/2011,18,18,18,0,18,1017000,203400
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, DPSD, 5T",EDA Delivered,3/26/2011,1,1,1,0,1,75278,22583.4
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO, 5T",EDA Delivered,3/26/2011,4,4,4,0,4,267432,80229.6
2011,Defense Logistics Agency (DLA),Morocco,"TRUCK, TRACTOR, LIGHT EQUIP",EDA Delivered,3/26/2011,1,1,1,0,1,69310,20793
2011,Defense Logistics Agency (DLA),Morocco,"TRAILER, CARGO 3/4T",EDA Delivered,3/26/2011,12,12,12,0,12,46728,18691.2
2011,Defense Logistics Agency (DLA),Morocco,"TRAILER, CARGO 3/4T",EDA Delivered,3/26/2011,7,7,7,0,7,27258,8177.4
2011,Defense Logistics Agency (DLA),Morocco,TRAILER CARGO 1.5T,EDA Delivered,3/26/2011,3,3,3,0,3,2832,1132.8
2011,Defense Logistics Agency (DLA),New Zealand,WEAPON SYSTEM TRAINER FOR SH-2G,Service Authorized to Supply EDA,12/30/2010,1,1,0,0,0,1000000,200000
2011,Navy,Nigeria,"CGC CHASE, HIGH ENDURANCE CUTTER",EDA Delivered,5/13/2011,1,1,1,0,1,73421649,7855466
2011,Navy,Pakistan,"SH-60F AIRCRAFT, MARITIME HELICOPTER",EDA Cancelled,1/6/2012,6,6,0,0,0,140286810,28057362
2011,Navy,Pakistan,USCGC ACUSHNET,EDA Cancelled,11/20/2011,1,1,0,0,0,2917000,291700
2011,Air Force,Peru,C-130E AIRCRAFT,EDA Rejected,12/5/2012,2,2,0,2,0,23800000,2400000
2011,Navy,Philippines,"CGC HAMILTON, HIGH ENDURANCE CUTTER",EDA Delivered,5/13/2011,1,1,1,0,1,99816983,9981698
2011,Defense Logistics Agency (DLA),Philippines,MATERIALS HANDLING EQUIPMENT & TRAILERS,EDA Delivered,9/30/2012,0,0,0,0,0,264264.39,79279.32
2011,Defense Logistics Agency (DLA),Philippines,OFFICE MACHINES & SUPPLIES,Service Authorized to Supply EDA,8/18/2011,0,0,0,0,0,66066.1,19819.83
2011,Defense Logistics Agency (DLA),Philippines,FURNITURE,Service Authorized to Supply EDA,8/18/2011,0,0,0,0,0,66066.1,19819.83
2011,Defense Logistics Agency (DLA),Philippines,VEHICULAR EQUIPMENT AND COMPONENTS,EDA Delivered,9/30/2013,0,0,0,0,0,264264.39,79279.32
2011,Defense Logistics Agency (DLA),Philippines,"TEXTILES, CLOTHING & INDIVIDUAL EQUIPMENT",EDA Delivered,9/30/2012,0,0,0,0,0,396396.58,118918.97
2011,Defense Logistics Agency (DLA),Philippines,MAINT/REPAIR SHOP EQUIP,EDA Delivered,9/30/2012,0,0,0,0,0,264264.39,79279.32
2011,Defense Logistics Agency (DLA),Philippines,WATER PURIFICATION EQUIP/SUPPLIES,EDA Delivered,9/30/2012,0,0,0,0,0,132132.19,39639.66
2011,Defense Logistics Agency (DLA),Philippines,"PREFABRICATED TANKS, STRUCTURES AND SCAFFOLDING",EDA Delivered,9/30/2012,0,0,0,0,0,264264.39,79279.32
2011,Defense Logistics Agency (DLA),Philippines,ELECTRONIC EQUIPMENT & COMPONENTS,Service Authorized to Supply EDA,8/18/2011,0,0,0,0,0,132132.19,39639.66
2011,Defense Logistics Agency (DLA),Philippines,MEDICAL/DENTAL EQUIPMENT,EDA Delivered,9/30/2012,0,0,0,0,0,132132.19,39639.66
2011,Defense Logistics Agency (DLA),Philippines,ADP EQUIPMENT,Service Authorized to Supply EDA,8/18/2011,0,0,0,0,0,66066.1,19819.83
2011,Air Force,Poland,C-130 E AIRCRAFT,EDA Delivered,10/1/2012,1,1,1,0,1,14406780,725465
2011,Air Force,Poland,F-16 A WITH F-100-200 ENGINE,EDA Delivered,10/1/2012,2,2,2,0,2,34000000,1700000
2011,Air Force,Poland,LAUNCHERS/PYLONS/FUEL TANKS (F-16A),EDA Delivered,10/1/2014,2,2,2,0,2,105960,105960
2011,Defense Logistics Agency (DLA),Romania,RESERVE PARACHUTES/AERIAL EQUIPMENT,EDA Delivered,12/19/2011,111,111,111,0,111,141525,56610
2011,Defense Logistics Agency (DLA),Romania,MAIN PARACHUTES/AERIAL EQUIPMENT,EDA Delivered,12/19/2011,111,111,111,0,111,279498,111799.2
2011,Defense Logistics Agency (DLA),Senegal,"TRUCK, TRACTOR, 5T",EDA Accepted/LOA Implemented,1/10/2012,6,6,0,0,0,425976,85195.2
2011,Defense Logistics Agency (DLA),Senegal,"MEDICAL, DENTAL, LAB EQUIP, INSTRUMENTS, SUPPLIES",EDA Delivered,9/30/2014,NA,NA,NA,NA,NA,1000000,300000
2011,Defense Logistics Agency (DLA),Senegal,"TRUCK, CARGO, DROP SIDE, 5T",EDA Accepted/LOA Implemented,1/10/2012,6,6,0,0,0,423678,84735.6
2011,Defense Logistics Agency (DLA),Senegal,"TRUCK, CARGO, DPSD, 5T",EDA Accepted/LOA Implemented,1/10/2012,1,1,0,0,0,74450,14890
2011,Defense Logistics Agency (DLA),Senegal,SEMITRAILER FLAT BED,EDA Accepted/LOA Implemented,1/10/2012,3,3,0,0,0,54528,10905.6
2011,Defense Logistics Agency (DLA),Senegal,SEMITRAILER FLAT BED,EDA Accepted/LOA Implemented,1/10/2012,3,3,0,0,0,51000,10200
2011,Defense Logistics Agency (DLA),Senegal,TRAILER CARGO,EDA Accepted/LOA Implemented,1/10/2012,10,10,0,0,0,38940,7788
2011,Defense Logistics Agency (DLA),Senegal,TRAILER TANK,EDA Accepted/LOA Implemented,1/10/2012,1,1,0,0,0,5587.75,1117.55
2011,Defense Logistics Agency (DLA),Senegal,TRAILER TANK,EDA Accepted/LOA Implemented,1/10/2012,1,1,0,0,0,9053.44,1810.69
2011,Defense Logistics Agency (DLA),Senegal,LAUNDRY UNIT TRAILER,EDA Delivered,1/20/2012,1,1,1,0,1,42516,8503.2
2011,Defense Logistics Agency (DLA),Senegal,LAUNDRY UNIT TRAILER,EDA Accepted/LOA Implemented,1/10/2012,2,2,0,0,0,85032,8503.2
2011,Defense Logistics Agency (DLA),Senegal,KITCHEN FIELD TRAILER,EDA Accepted/LOA Implemented,1/10/2012,1,1,0,0,0,15185,3037
2011,Defense Logistics Agency (DLA),Senegal,KITCHEN FIELD TRAILER,EDA Delivered,1/20/2012,2,2,2,0,1,30370,3037
2011,Defense Logistics Agency (DLA),Senegal,KITCHEN FIELD TRAILER,EDA Accepted/LOA Implemented,1/10/2012,1,1,0,0,0,15185,1518.5
2011,Defense Logistics Agency (DLA),Senegal,KITCHEN FIELD TRAILER,EDA Delivered,1/20/2012,1,1,1,0,1,14209,1420.9
2011,Defense Logistics Agency (DLA),Senegal,KITCHEN FIELD TRAILER,EDA Accepted/LOA Implemented,1/10/2012,1,1,0,0,0,28452,5690.4
2011,Defense Logistics Agency (DLA),Senegal,"TRUCK, CARGO, DPSD, 5T WW",EDA Accepted/LOA Implemented,1/10/2012,3,3,0,0,0,225834,45166.8
2011,Navy,Spain,SH-60F HELICOPTER,EDA Delivered,7/31/2017,2,2,2,0,1,46762270,9352454
2011,Army,Thailand,CTG 22 Cal Ball,EDA Cancelled,7/1/2012,556176,556176,0,0,0,11123.52,3337.06
2011,Army,Thailand,Signal AN- M45 Series,EDA Cancelled,7/1/2012,1500,1500,0,0,0,16185,4855.5
2011,Army,Thailand,"CTG 50 Call Ball, M8",EDA Cancelled,7/1/2012,100170,100170,0,0,0,32054.4,9616.32
2011,Army,Thailand,CTG 50 Ball Blank,EDA Cancelled,7/1/2012,136882,136882,0,0,0,97186.22,29155.87
2011,Army,Thailand,CTG 20MM,EDA Cancelled,7/1/2012,20000,20000,0,0,0,112400,33720
2011,Army,Thailand,CTG 20MM / M220,EDA Cancelled,7/1/2012,10000,10000,0,0,0,67700,20310
2011,Army,Thailand,CTG 105MM,EDA Cancelled,7/1/2012,1183,1183,0,0,0,358224.23,107467.27
2011,Army,Thailand,CTG 105MM,EDA Cancelled,7/1/2012,50000,50000,0,0,0,10450000,3135000
2011,Army,Thailand,CTG 40MM,EDA Cancelled,7/1/2012,200,200,0,0,0,2512,753.6
2011,Army,Thailand,CTG 5.56MM Tracer,EDA Cancelled,7/1/2012,7500000,7500000,0,0,0,1800000,540000
2011,Army,Thailand,Demolition Kit,EDA Cancelled,7/1/2012,200,200,0,0,0,108000,32400
2011,Army,Thailand,Demolition Kit,EDA Cancelled,7/1/2012,200,200,0,0,0,98200,29460
2011,Army,Thailand,DETONATOR,EDA Cancelled,7/1/2012,2229,2229,0,0,0,51400.74,15420.22
2011,Army,Thailand,DETONATOR,EDA Cancelled,7/1/2012,5000,5000,0,0,0,98250,29475
2011,Army,Thailand,"DYNAMITE, CTG, M1",EDA Cancelled,7/1/2012,30000,30000,0,0,0,13800,4140
2011,Army,Thailand,Coupling Base,EDA Cancelled,7/1/2012,10000,10000,0,0,0,9300,2790
2011,Army,Thailand,"CTG 50 Cal Ball, Tracer",EDA Cancelled,7/1/2012,50000,50000,0,0,0,70500,21150
2011,Army,Thailand,Signal AN- M44 Series,EDA Cancelled,7/1/2012,10500,10500,0,0,0,79170,23751
2011,Army,Thailand,"Primer, MK2A4",EDA Cancelled,7/1/2012,100000,100000,0,0,0,20900000,6270000
2011,Army,Thailand,Signal SMK,EDA Cancelled,7/1/2012,250,250,0,0,0,297.5,89.25
2011,Army,Thailand,"Signal Illium, AN-M37",EDA Cancelled,7/1/2012,650,650,0,0,0,12597,3779.1
2011,Army,Thailand,Signal AN-M43 Series,EDA Cancelled,7/1/2012,2000,2000,0,0,0,15240,4572
2011,Defense Logistics Agency (DLA),Togo,UNIT SUPPORT EQUIPMENT,EDA Delivered,3/6/2015,0,0,0,0,0,500000,250000
2011,Defense Logistics Agency (DLA),Togo,TEXTILES/CLOTHING/INDIVIDUAL GEAR AND EQUIP,EDA Delivered,9/30/2011,0,0,0,0,0,1000000,500000
2011,Navy,Uruguay,"CGC JARVIS, HIGH ENDURANCE CUTTER",EDA Cancelled,11/18/2010,1,1,0,0,0,68015402,6801540
2010,Army,Afghanistan,LINER COAT COLD WEATHER,EDA Delivered,8/8/2010,4600,4600,4600,0,4600,97888,29366.4
2010,Army,Afghanistan,"BAND,HELMET,CAMOUFLAGE",EDA Delivered,8/8/2010,4600,4600,2000,0,2000,4140,1242
2010,Army,Afghanistan,DRAWERS BRIEFS BROWN,EDA Delivered,8/8/2010,13800,13800,13800,0,13800,25806,7741.8
2010,Army,Afghanistan,MAT SLEEPING,EDA Delivered,8/8/2010,4600,4600,4600,0,4600,154698,46409.4
2010,Army,Afghanistan,LINER W/W PONCHO A357,EDA Delivered,8/8/2010,5500,5500,4851,0,4851,201960,60588
2010,Army,Afghanistan,PONCHO WET WEA CAMOFLAUGE,EDA Delivered,8/8/2010,4600,4600,1842,0,1842,230276,69082.8
2010,Army,Afghanistan,BIVY COVER WOODLAND,EDA Delivered,8/8/2010,4600,4600,4600,0,4600,694048,208214.4
2010,Army,Afghanistan,SLEEPING BAG,EDA Delivered,8/8/2010,4600,4600,4600,0,4600,215556,64666.8
2010,Army,Afghanistan,STUFF SACK COMPRESS,EDA Delivered,8/8/2010,4600,4600,2622,0,2622,74060,22218
2010,Army,Afghanistan,FRAME FIELD PACK W/STRAPS,EDA Delivered,8/8/2010,4600,4600,3945,0,3945,175214,52564.2
2010,Army,Afghanistan,FIELD PACK: COMBAT OG 106 W/O LINER,EDA Delivered,8/8/2010,4600,4600,2325,0,2325,208334,62500.2
2010,Army,Afghanistan,COVER CANTEEN LC-1,EDA Delivered,8/8/2010,9200,9200,9200,0,9200,50508,15152.4
2010,Army,Afghanistan,CANTEEN WATER: PLASTIC RIGID 1 QT,EDA Delivered,7/26/2010,9200,9200,1334,0,1334,44528,13358.4
2010,Army,Afghanistan,CUP WATER CANTEEN WIRE HANDLE,EDA Delivered,8/8/2010,4600,4600,4600,0,4600,50876,15262.8
2010,Army,Afghanistan,SUSPENDERS NYLON LC-1,EDA Delivered,8/8/2010,4600,4600,4100,0,4100,55476,16642.8
2010,Army,Afghanistan,BELT INDIVIDUAL EQUIPMENT,EDA Delivered,8/8/2010,4600,4600,157,0,157,51428,15428.4
2010,Army,Afghanistan,TOWEL BATH:  COTTON BROWN 436 20x40 INCH,Service Authorized to Supply EDA,5/16/2010,1702,1702,0,0,0,4595.4,1378.62
2010,Army,Afghanistan,COAT COLD WEATHER  CAMO PATTERN,EDA Delivered,8/8/2010,3000,3000,847,0,847,169650,50895
2010,Army,Afghanistan,LINER COAT COLD WEATHER,EDA Delivered,8/8/2010,3000,3000,2482,0,2482,63840,19152
2010,Defense Logistics Agency (DLA),Afghanistan,FACILITIES SUPPORT EQUIPMENT & SUPPLIES,EDA Delivered,10/26/2010,0,0,0,0,0,7339000,2201700
2010,Defense Logistics Agency (DLA),Afghanistan,VEHICULAR SUPPORT EQUIPMENT,EDA Delivered,10/26/2010,0,0,0,0,0,9802000,2940600
2010,Defense Logistics Agency (DLA),Afghanistan,VEHICULAR PARTS & COMPONENTS,EDA Delivered,10/26/2010,0,0,0,0,0,3436000,1030800
2010,Defense Logistics Agency (DLA),Afghanistan,"MEDICAL, DENTAL EQUIPMENT AND SUPPLIES",EDA Delivered,10/26/2010,0,0,0,0,0,5031000,1509300
2010,Defense Logistics Agency (DLA),Afghanistan,ELECTRICAL / ELECTRONIC EQUIPMENT AND COMPONENTS,EDA Delivered,10/26/2010,0,0,0,0,0,2242000,672600
2010,Army,Afghanistan,UNDERSHIRT COTTON BROWN,EDA Delivered,7/23/2010,10090,10090,3694,0,3694,31682.6,9504.78
2010,Army,Afghanistan,UNDERSHIRT CW,EDA Delivered,8/8/2010,6000,6000,4106,0,4106,54300,16290
2010,Defense Logistics Agency (DLA),Afghanistan,GENERAL SUPPORT EQUIPMENT & SUPPLIES,EDA Delivered,10/26/2010,0,0,0,0,0,2636000,790800
2010,Defense Logistics Agency (DLA),Afghanistan,ADMINISTRATIVE SUPPORT EQUIPMENT & SUPPLIES,EDA Delivered,10/26/2010,0,0,0,0,0,391000,117300
2010,Defense Logistics Agency (DLA),Afghanistan,"PERSONAL GEAR, CLOTHING & EQUIPMENT",EDA Delivered,10/26/2010,0,0,0,0,0,69123000,20736900
2010,Army,Afghanistan,COAT CW CAM PTRN XSXS,EDA Delivered,7/23/2010,1665,1665,1243,0,1243,94155.75,28246.73
2010,Army,Afghanistan,GLOVES FLYERS,EDA Delivered,7/23/2010,5500,5500,5500,0,5500,110495,33148.5
2010,Army,Afghanistan,GLOVE INSERTS,EDA Delivered,8/8/2010,5500,5500,1460,0,1460,5995,1798.5
